"GEO_ID","NAME","P001001","P001001ERR",
"Geography","Geographic Area Name","Total","Errata of Total",
"8600000US14850","ZCTA5 14850","63886","null",
"8600000US14853","ZCTA5 14853","2755","null",
"8600000US14854","ZCTA5 14854","37","null",
"8600000US14855","ZCTA5 14855","956","null",
"8600000US14856","ZCTA5 14856","215","null",
"8600000US14858","ZCTA5 14858","1598","null",
"8600000US14859","ZCTA5 14859","1029","null",
"8600000US14860","ZCTA5 14860","1039","null",
"8600000US14861","ZCTA5 14861","1404","null",
"8600000US14864","ZCTA5 14864","1307","null",
"8600000US14865","ZCTA5 14865","2607","null",
"8600000US14867","ZCTA5 14867","5569","null",
"8600000US14869","ZCTA5 14869","1378","null",
"8600000US14870","ZCTA5 14870","9821","null",
"8600000US14871","ZCTA5 14871","5456","null",
"8600000US14872","ZCTA5 14872","605","null",
"8600000US14873","ZCTA5 14873","2448","null",
"8600000US14874","ZCTA5 14874","250","null",
"8600000US14877","ZCTA5 14877","401","null",
"8600000US14878","ZCTA5 14878","781","null",
"8600000US14879","ZCTA5 14879","2398","null",
"8600000US14880","ZCTA5 14880","1668","null",
"8600000US14881","ZCTA5 14881","192","null",
"8600000US14882","ZCTA5 14882","3826","null",
"8600000US14883","ZCTA5 14883","4136","null",
"8600000US14884","ZCTA5 14884","273","null",
"8600000US14885","ZCTA5 14885","873","null",
"8600000US14886","ZCTA5 14886","6753","null",
"8600000US14889","ZCTA5 14889","1590","null",
"8600000US14891","ZCTA5 14891","4149","null",
"8600000US14892","ZCTA5 14892","8189","null",
"8600000US14893","ZCTA5 14893","6","null",
"8600000US14894","ZCTA5 14894","1454","null",
"8600000US14895","ZCTA5 14895","9616","null",
"8600000US14897","ZCTA5 14897","980","null",
"8600000US14898","ZCTA5 14898","1734","null",
"8600000US14901","ZCTA5 14901","16736","null",
"8600000US14903","ZCTA5 14903","7567","null",
"8600000US14904","ZCTA5 14904","16269","null",
"8600000US14905","ZCTA5 14905","9070","null",
